Vic_date,dateStore
2019-02-19 16:10:03.868502,2019-02-19 16:10:04.121387
2019-02-19 16:10:04.608506,2019-02-19 16:10:04.864303
2019-02-19 16:10:05.355835,2019-02-19 16:10:05.617524
2019-02-19 16:10:06.106057,2019-02-19 16:10:06.360701
2019-02-19 16:10:06.846315,2019-02-19 16:10:07.103636
2019-02-19 16:10:07.591022,2019-02-19 16:10:07.848168
2019-02-19 16:10:08.330380,2019-02-19 16:10:08.590711
2019-02-19 16:10:09.082277,2019-02-19 16:10:09.339960
2019-02-19 16:10:09.829181,2019-02-19 16:10:10.088849
2019-02-19 16:10:10.580709,2019-02-19 16:10:10.844073
2019-02-19 16:10:11.329702,2019-02-19 16:10:11.582677
2019-02-19 16:10:12.073611,2019-02-19 16:10:12.328976
2019-02-19 16:10:12.816122,2019-02-19 16:10:13.075437
2019-02-19 16:10:13.560212,2019-02-19 16:10:13.818016
2019-02-19 16:10:14.296212,2019-02-19 16:10:14.554077
2019-02-19 16:10:15.038528,2019-02-19 16:10:15.299185
2019-02-19 16:10:15.796261,2019-02-19 16:10:16.054120
2019-02-19 16:10:16.546172,2019-02-19 16:10:16.801865
2019-02-19 16:10:17.287932,2019-02-19 16:10:17.548240
2019-02-19 16:10:18.039806,2019-02-19 16:10:18.300494
2019-02-19 16:10:18.785508,2019-02-19 16:10:19.045497
2019-02-19 16:10:19.536310,2019-02-19 16:10:19.803946
2019-02-19 16:10:20.302133,2019-02-19 16:10:20.572166
2019-02-19 16:10:21.068388,2019-02-19 16:10:21.319489
2019-02-19 16:10:21.811253,2019-02-19 16:10:22.064622
2019-02-19 16:10:22.548877,2019-02-19 16:10:22.813571
2019-02-19 16:10:23.302205,2019-02-19 16:10:23.558255
2019-02-19 16:10:24.048371,2019-02-19 16:10:24.299256
2019-02-19 16:10:24.789211,2019-02-19 16:10:25.047772
2019-02-19 16:10:25.527700,2019-02-19 16:10:25.790823
2019-02-19 16:10:26.282392,2019-02-19 16:10:26.538890
2019-02-19 16:10:27.031073,2019-02-19 16:10:27.290225
