Vic_date,dateStore
2019-02-19 17:03:38.267944,2019-02-19 17:03:38.524033
2019-02-19 17:03:39.008281,2019-02-19 17:03:39.265286
2019-02-19 17:03:39.749836,2019-02-19 17:03:40.010093
2019-02-19 17:03:40.492197,2019-02-19 17:03:40.755443
2019-02-19 17:03:41.231717,2019-02-19 17:03:41.487748
2019-02-19 17:03:41.967021,2019-02-19 17:03:42.215516
2019-02-19 17:03:42.218801,2019-02-19 17:03:42.472231
2019-02-19 17:03:42.696458,2019-02-19 17:03:42.954074
2019-02-19 17:03:42.956207,2019-02-19 17:03:43.215929
2019-02-19 17:03:43.438493,2019-02-19 17:03:43.688113
2019-02-19 17:03:43.697746,2019-02-19 17:03:43.949429
2019-02-19 17:03:44.175219,2019-02-19 17:03:44.434401
2019-02-19 17:03:44.432731,2019-02-19 17:03:44.688171
2019-02-19 17:03:44.922689,2019-02-19 17:03:45.169615
2019-02-19 17:03:45.163902,2019-02-19 17:03:45.421939
2019-02-19 17:03:45.663795,2019-02-19 17:03:45.915204
2019-02-19 17:03:45.902552,2019-02-19 17:03:46.156914
2019-02-19 17:03:46.397599,2019-02-19 17:03:46.652060
2019-02-19 17:03:46.639446,2019-02-19 17:03:46.893436
2019-02-19 17:03:47.128389,2019-02-19 17:03:47.387275
2019-02-19 17:03:47.383906,2019-02-19 17:03:47.638662
2019-02-19 17:03:47.874535,2019-02-19 17:03:48.131919
2019-02-19 17:03:48.123355,2019-02-19 17:03:48.385187
2019-02-19 17:03:48.624644,2019-02-19 17:03:48.882642
2019-02-19 17:03:48.874430,2019-02-19 17:03:49.130072
2019-02-19 17:03:49.364633,2019-02-19 17:03:49.623342
2019-02-19 17:03:49.615124,2019-02-19 17:03:49.874492
2019-02-19 17:03:50.107106,2019-02-19 17:03:50.363815
2019-02-19 17:03:50.362158,2019-02-19 17:03:50.622908
2019-02-19 17:03:50.857055,2019-02-19 17:03:51.112044
2019-02-19 17:03:51.109798,2019-02-19 17:03:51.368532
2019-02-19 17:03:51.612204,2019-02-19 17:03:51.858950
2019-02-19 17:03:51.850525,2019-02-19 17:03:52.106939
2019-02-19 17:03:52.344820,2019-02-19 17:03:52.600998
2019-02-19 17:03:52.594726,2019-02-19 17:03:52.848202
2019-02-19 17:03:53.081840,2019-02-19 17:03:53.334727
2019-02-19 17:03:53.326452,2019-02-19 17:03:53.586856
2019-02-19 17:03:53.820116,2019-02-19 17:03:54.073503
2019-02-19 17:03:54.066198,2019-02-19 17:03:54.320660
2019-02-19 17:03:54.552414,2019-02-19 17:03:54.803891
2019-02-19 17:03:54.802245,2019-02-19 17:03:55.053872
2019-02-19 17:03:55.291406,2019-02-19 17:03:55.549578
2019-02-19 17:03:55.535837,2019-02-19 17:03:55.781502
2019-02-19 17:03:56.035208,2019-02-19 17:03:56.291425
2019-02-19 17:03:56.267488,2019-02-19 17:03:56.516674
2019-02-19 17:03:56.773314,2019-02-19 17:03:57.025473
2019-02-19 17:03:56.994514,2019-02-19 17:03:57.251557
2019-02-19 17:03:57.501553,2019-02-19 17:03:57.756297
2019-02-19 17:03:57.735773,2019-02-19 17:03:57.997054
2019-02-19 17:03:58.249609,2019-02-19 17:03:58.504577
2019-02-19 17:03:58.497928,2019-02-19 17:03:58.745555
2019-02-19 17:03:58.982700,2019-02-19 17:03:59.237895
2019-02-19 17:03:59.229519,2019-02-19 17:03:59.486671
2019-02-19 17:03:59.728846,2019-02-19 17:03:59.986112
2019-02-19 17:03:59.976117,2019-02-19 17:04:00.233508
2019-02-19 17:04:00.469764,2019-02-19 17:04:00.720713
2019-02-19 17:04:00.713287,2019-02-19 17:04:00.966693
2019-02-19 17:04:01.209213,2019-02-19 17:04:01.469888
2019-02-19 17:04:01.449339,2019-02-19 17:04:01.709499
2019-02-19 17:04:01.953786,2019-02-19 17:04:02.199815
2019-02-19 17:04:02.190567,2019-02-19 17:04:02.448521
2019-02-19 17:04:02.688696,2019-02-19 17:04:02.941904
2019-02-19 17:04:02.937680,2019-02-19 17:04:03.194716
2019-02-19 17:04:03.431108,2019-02-19 17:04:03.686355
2019-02-19 17:04:03.680127,2019-02-19 17:04:03.938172
2019-02-19 17:04:04.177376,2019-02-19 17:04:04.428598
2019-02-19 17:04:04.419515,2019-02-19 17:04:04.678408
2019-02-19 17:04:04.911388,2019-02-19 17:04:05.166785
2019-02-19 17:04:05.159459,2019-02-19 17:04:05.412313
2019-02-19 17:04:05.648703,2019-02-19 17:04:05.893487
2019-02-19 17:04:05.890027,2019-02-19 17:04:06.144322
2019-02-19 17:04:06.374362,2019-02-19 17:04:06.620850
2019-02-19 17:04:06.617124,2019-02-19 17:04:06.875669
2019-02-19 17:04:07.109819,2019-02-19 17:04:07.373933
2019-02-19 17:04:07.366047,2019-02-19 17:04:07.628837
2019-02-19 17:04:07.858706,2019-02-19 17:04:08.114506
2019-02-19 17:04:08.110938,2019-02-19 17:04:08.367086
2019-02-19 17:04:08.610551,2019-02-19 17:04:08.856302
2019-02-19 17:04:08.847464,2019-02-19 17:04:09.096330
2019-02-19 17:04:09.339222,2019-02-19 17:04:09.597177
2019-02-19 17:04:09.583773,2019-02-19 17:04:09.840629
2019-02-19 17:04:10.081686,2019-02-19 17:04:10.335721
2019-02-19 17:04:10.323026,2019-02-19 17:04:10.582740
2019-02-19 17:04:11.069592,2019-02-19 17:04:11.326870
2019-02-19 17:04:11.817291,2019-02-19 17:04:12.069116
2019-02-19 17:04:12.546492,2019-02-19 17:04:12.804051
2019-02-19 17:04:13.289089,2019-02-19 17:04:13.539934
2019-02-19 17:04:14.027841,2019-02-19 17:04:14.287130
2019-02-19 17:04:14.766946,2019-02-19 17:04:15.023081
2019-02-19 17:04:15.509572,2019-02-19 17:04:15.767584
2019-02-19 17:04:16.248508,2019-02-19 17:04:16.522206
2019-02-19 17:04:17.001736,2019-02-19 17:04:17.260845
2019-02-19 17:04:17.746541,2019-02-19 17:04:17.991937
2019-02-19 17:04:18.481434,2019-02-19 17:04:18.740637
2019-02-19 17:04:19.226036,2019-02-19 17:04:19.482588
2019-02-19 17:04:19.961835,2019-02-19 17:04:20.222364
2019-02-19 17:04:20.714475,2019-02-19 17:04:20.964153
2019-02-19 17:04:21.451221,2019-02-19 17:04:21.705516
2019-02-19 17:04:22.193179,2019-02-19 17:04:22.447981
2019-02-19 17:04:22.929557,2019-02-19 17:04:23.178711
2019-02-19 17:04:23.655892,2019-02-19 17:04:23.909896
2019-02-19 17:04:24.383174,2019-02-19 17:04:24.663854
2019-02-19 17:04:25.148735,2019-02-19 17:04:25.416956
2019-02-19 17:04:25.904575,2019-02-19 17:04:26.161434
2019-02-19 17:04:26.648123,2019-02-19 17:04:26.909728
2019-02-19 17:04:27.403067,2019-02-19 17:04:27.658671
2019-02-19 17:04:28.145710,2019-02-19 17:04:28.400102
2019-02-19 17:04:28.887355,2019-02-19 17:04:29.143757
2019-02-19 17:04:29.630737,2019-02-19 17:04:29.886067
2019-02-19 17:04:30.370798,2019-02-19 17:04:30.625176
2019-02-19 17:04:31.109415,2019-02-19 17:04:31.364710
2019-02-19 17:04:31.846845,2019-02-19 17:04:32.097271
2019-02-19 17:04:32.577519,2019-02-19 17:04:32.825877
2019-02-19 17:04:33.319241,2019-02-19 17:04:33.575685
2019-02-19 17:04:34.064222,2019-02-19 17:04:34.329980
2019-02-19 17:04:34.826502,2019-02-19 17:04:35.090156
2019-02-19 17:04:35.577711,2019-02-19 17:04:35.844386
2019-02-19 17:04:36.329458,2019-02-19 17:04:36.590460
2019-02-19 17:04:37.084427,2019-02-19 17:04:37.340098
2019-02-19 17:04:37.829367,2019-02-19 17:04:38.082650
2019-02-19 17:04:38.567141,2019-02-19 17:04:38.824483
2019-02-19 17:04:39.309670,2019-02-19 17:04:39.563734
2019-02-19 17:04:40.043598,2019-02-19 17:04:40.294413
2019-02-19 17:04:40.778980,2019-02-19 17:04:41.038820
2019-02-19 17:04:41.519818,2019-02-19 17:04:41.776646
2019-02-19 17:04:42.264577,2019-02-19 17:04:42.529761
2019-02-19 17:04:42.285736,2019-02-19 17:04:42.537914
2019-02-19 17:04:43.015342,2019-02-19 17:04:43.279040
2019-02-19 17:04:43.024035,2019-02-19 17:04:43.280197
2019-02-19 17:04:43.769367,2019-02-19 17:04:44.023056
2019-02-19 17:04:43.767725,2019-02-19 17:04:44.025132
2019-02-19 17:04:44.510675,2019-02-19 17:04:44.767136
2019-02-19 17:04:44.512513,2019-02-19 17:04:44.768255
2019-02-19 17:04:45.253044,2019-02-19 17:04:45.514823
2019-02-19 17:04:45.249944,2019-02-19 17:04:45.516876
2019-02-19 17:04:46.003629,2019-02-19 17:04:46.260689
2019-02-19 17:04:46.002018,2019-02-19 17:04:46.261819
2019-02-19 17:04:46.744083,2019-02-19 17:04:47.003399
2019-02-19 17:04:46.742402,2019-02-19 17:04:47.004467
2019-02-19 17:04:47.494528,2019-02-19 17:04:47.755568
2019-02-19 17:04:47.493808,2019-02-19 17:04:47.756665
2019-02-19 17:04:48.239868,2019-02-19 17:04:48.491842
2019-02-19 17:04:48.238228,2019-02-19 17:04:48.492927
2019-02-19 17:04:48.975219,2019-02-19 17:04:49.240808
2019-02-19 17:04:48.977158,2019-02-19 17:04:49.241669
2019-02-19 17:04:49.722508,2019-02-19 17:04:49.969075
2019-02-19 17:04:49.724661,2019-02-19 17:04:49.975793
2019-02-19 17:04:50.453039,2019-02-19 17:04:50.713981
2019-02-19 17:04:50.460621,2019-02-19 17:04:50.722716
2019-02-19 17:04:51.198589,2019-02-19 17:04:51.457236
2019-02-19 17:04:51.206635,2019-02-19 17:04:51.464899
2019-02-19 17:04:51.947248,2019-02-19 17:04:52.201566
2019-02-19 17:04:51.944816,2019-02-19 17:04:52.203556
2019-02-19 17:04:52.685821,2019-02-19 17:04:52.942599
2019-02-19 17:04:52.684136,2019-02-19 17:04:52.943715
2019-02-19 17:04:53.430110,2019-02-19 17:04:53.688036
2019-02-19 17:04:53.428200,2019-02-19 17:04:53.690042
2019-02-19 17:04:54.182304,2019-02-19 17:04:54.443964
2019-02-19 17:04:54.180591,2019-02-19 17:04:54.445169
2019-02-19 17:04:54.939722,2019-02-19 17:04:55.195107
2019-02-19 17:04:54.937494,2019-02-19 17:04:55.197132
2019-02-19 17:04:55.685124,2019-02-19 17:04:55.941892
2019-02-19 17:04:55.682292,2019-02-19 17:04:55.943979
2019-02-19 17:04:56.425492,2019-02-19 17:04:56.674132
2019-02-19 17:04:56.427603,2019-02-19 17:04:56.675245
2019-02-19 17:04:57.161299,2019-02-19 17:04:57.418403
2019-02-19 17:04:57.154411,2019-02-19 17:04:57.419513
2019-02-19 17:04:57.900158,2019-02-19 17:04:58.149251
2019-02-19 17:04:57.898521,2019-02-19 17:04:58.155147
2019-02-19 17:04:58.638262,2019-02-19 17:04:58.901461
2019-02-19 17:04:58.636410,2019-02-19 17:04:58.902571
2019-02-19 17:04:59.390669,2019-02-19 17:04:59.646339
2019-02-19 17:04:59.388694,2019-02-19 17:04:59.648802
2019-02-19 17:05:00.132932,2019-02-19 17:05:00.393595
2019-02-19 17:05:00.134605,2019-02-19 17:05:00.394733
2019-02-19 17:05:00.879973,2019-02-19 17:05:01.143657
2019-02-19 17:05:00.881739,2019-02-19 17:05:01.144743
2019-02-19 17:05:01.628530,2019-02-19 17:05:01.882544
2019-02-19 17:05:01.625760,2019-02-19 17:05:01.883669
2019-02-19 17:05:02.375924,2019-02-19 17:05:02.634078
2019-02-19 17:05:02.374322,2019-02-19 17:05:02.636039
2019-02-19 17:05:03.122660,2019-02-19 17:05:03.386851
2019-02-19 17:05:03.120992,2019-02-19 17:05:03.389293
2019-02-19 17:05:03.875920,2019-02-19 17:05:04.130139
2019-02-19 17:05:03.877621,2019-02-19 17:05:04.131224
2019-02-19 17:05:04.617792,2019-02-19 17:05:04.881248
2019-02-19 17:05:04.619405,2019-02-19 17:05:04.882358
2019-02-19 17:05:05.368656,2019-02-19 17:05:05.627174
2019-02-19 17:05:05.367030,2019-02-19 17:05:05.628275
2019-02-19 17:05:06.119281,2019-02-19 17:05:06.384509
2019-02-19 17:05:06.117683,2019-02-19 17:05:06.386517
2019-02-19 17:05:06.878618,2019-02-19 17:05:07.141253
2019-02-19 17:05:06.876944,2019-02-19 17:05:07.142372
2019-02-19 17:05:07.630742,2019-02-19 17:05:07.884541
2019-02-19 17:05:07.629002,2019-02-19 17:05:07.886517
2019-02-19 17:05:08.365243,2019-02-19 17:05:08.626616
2019-02-19 17:05:08.363350,2019-02-19 17:05:08.627701
2019-02-19 17:05:09.109814,2019-02-19 17:05:09.371789
2019-02-19 17:05:09.108166,2019-02-19 17:05:09.372902
2019-02-19 17:05:09.857425,2019-02-19 17:05:10.122972
2019-02-19 17:05:09.864866,2019-02-19 17:05:10.124061
2019-02-19 17:05:10.611673,2019-02-19 17:05:10.872182
2019-02-19 17:05:10.609971,2019-02-19 17:05:10.873315
2019-02-19 17:05:11.359497,2019-02-19 17:05:11.613341
2019-02-19 17:05:12.102513,2019-02-19 17:05:12.369659
2019-02-19 17:05:12.856508,2019-02-19 17:05:13.109816
2019-02-19 17:05:13.605458,2019-02-19 17:05:13.864857
2019-02-19 17:05:14.353406,2019-02-19 17:05:14.616039
2019-02-19 17:05:15.100661,2019-02-19 17:05:15.361788
2019-02-19 17:05:15.845978,2019-02-19 17:05:16.108109
2019-02-19 17:05:16.593000,2019-02-19 17:05:16.861522
2019-02-19 17:05:17.347532,2019-02-19 17:05:17.611610
2019-02-19 17:05:18.092712,2019-02-19 17:05:18.354128
2019-02-19 17:05:18.833132,2019-02-19 17:05:19.103717
2019-02-19 17:05:19.593408,2019-02-19 17:05:19.855578
2019-02-19 17:05:20.342636,2019-02-19 17:05:20.601641
2019-02-19 17:05:21.085414,2019-02-19 17:05:21.341094
2019-02-19 17:05:21.827489,2019-02-19 17:05:22.092632
2019-02-19 17:05:22.578781,2019-02-19 17:05:22.835067
2019-02-19 17:05:23.324638,2019-02-19 17:05:23.591885
2019-02-19 17:05:24.073285,2019-02-19 17:05:24.337782
2019-02-19 17:05:24.823899,2019-02-19 17:05:25.069785
2019-02-19 17:05:25.557761,2019-02-19 17:05:25.818343
2019-02-19 17:05:26.306219,2019-02-19 17:05:26.567882
2019-02-19 17:05:27.050553,2019-02-19 17:05:27.303419
2019-02-19 17:05:27.801169,2019-02-19 17:05:28.059771
2019-02-19 17:05:28.537443,2019-02-19 17:05:28.785613
2019-02-19 17:05:29.269275,2019-02-19 17:05:29.517220
2019-02-19 17:05:30.009189,2019-02-19 17:05:30.264888
2019-02-19 17:05:30.744095,2019-02-19 17:05:30.995999
2019-02-19 17:05:31.477623,2019-02-19 17:05:31.743941
2019-02-19 17:05:32.229065,2019-02-19 17:05:32.492968
2019-02-19 17:05:32.986453,2019-02-19 17:05:33.246852
2019-02-19 17:05:33.726192,2019-02-19 17:05:33.985991
2019-02-19 17:05:34.473682,2019-02-19 17:05:34.731371
2019-02-19 17:05:35.221361,2019-02-19 17:05:35.475282
2019-02-19 17:05:35.962599,2019-02-19 17:05:36.217532
2019-02-19 17:05:36.705953,2019-02-19 17:05:36.963190
2019-02-19 17:05:37.446750,2019-02-19 17:05:37.703216
2019-02-19 17:05:38.194922,2019-02-19 17:05:38.469251
2019-02-19 17:05:38.958522,2019-02-19 17:05:39.220305
2019-02-19 17:05:39.713983,2019-02-19 17:05:39.970254
2019-02-19 17:05:40.452327,2019-02-19 17:05:40.714310
2019-02-19 17:05:41.203604,2019-02-19 17:05:41.466742
2019-02-19 17:05:41.957378,2019-02-19 17:05:42.213756
2019-02-19 17:05:42.296168,2019-02-19 17:05:42.548938
2019-02-19 17:05:42.693504,2019-02-19 17:05:42.951525
2019-02-19 17:05:43.028623,2019-02-19 17:05:43.287020
2019-02-19 17:05:43.434273,2019-02-19 17:05:43.690421
2019-02-19 17:05:43.769303,2019-02-19 17:05:44.022333
2019-02-19 17:05:44.175245,2019-02-19 17:05:44.428260
2019-02-19 17:05:44.505164,2019-02-19 17:05:44.755146
2019-02-19 17:05:44.910232,2019-02-19 17:05:45.173701
2019-02-19 17:05:45.236026,2019-02-19 17:05:45.492961
2019-02-19 17:05:45.666838,2019-02-19 17:05:45.927108
2019-02-19 17:05:45.973153,2019-02-19 17:05:46.232430
2019-02-19 17:05:46.414864,2019-02-19 17:05:46.670314
2019-02-19 17:05:46.708370,2019-02-19 17:05:46.959606
2019-02-19 17:05:47.158481,2019-02-19 17:05:47.414547
2019-02-19 17:05:47.441261,2019-02-19 17:05:47.696575
2019-02-19 17:05:47.895175,2019-02-19 17:05:48.152646
2019-02-19 17:05:48.174495,2019-02-19 17:05:48.424948
2019-02-19 17:05:48.639532,2019-02-19 17:05:48.895850
2019-02-19 17:05:48.907819,2019-02-19 17:05:49.165756
2019-02-19 17:05:49.387057,2019-02-19 17:05:49.647342
2019-02-19 17:05:49.645658,2019-02-19 17:05:49.902625
2019-02-19 17:05:50.138927,2019-02-19 17:05:50.402613
2019-02-19 17:05:50.395252,2019-02-19 17:05:50.653817
2019-02-19 17:05:50.889190,2019-02-19 17:05:51.143835
2019-02-19 17:05:51.136442,2019-02-19 17:05:51.398996
2019-02-19 17:05:51.626826,2019-02-19 17:05:51.890441
2019-02-19 17:05:51.888772,2019-02-19 17:05:52.143392
2019-02-19 17:05:52.374339,2019-02-19 17:05:52.635303
2019-02-19 17:05:52.633630,2019-02-19 17:05:52.890773
2019-02-19 17:05:53.118576,2019-02-19 17:05:53.383477
2019-02-19 17:05:53.381781,2019-02-19 17:05:53.641683
2019-02-19 17:05:53.870988,2019-02-19 17:05:54.133682
2019-02-19 17:05:54.128244,2019-02-19 17:05:54.386890
2019-02-19 17:05:54.626977,2019-02-19 17:05:54.884606
2019-02-19 17:05:54.875491,2019-02-19 17:05:55.135673
2019-02-19 17:05:55.375904,2019-02-19 17:05:55.636343
2019-02-19 17:05:55.627214,2019-02-19 17:05:55.875402
2019-02-19 17:05:56.122079,2019-02-19 17:05:56.377538
2019-02-19 17:05:56.364776,2019-02-19 17:05:56.623192
2019-02-19 17:05:56.854834,2019-02-19 17:05:57.114284
2019-02-19 17:05:57.108374,2019-02-19 17:05:57.368849
2019-02-19 17:05:57.598057,2019-02-19 17:05:57.861541
2019-02-19 17:05:57.855410,2019-02-19 17:05:58.114903
2019-02-19 17:05:58.344532,2019-02-19 17:05:58.604958
2019-02-19 17:05:58.603214,2019-02-19 17:05:58.863590
2019-02-19 17:05:59.088222,2019-02-19 17:05:59.343631
2019-02-19 17:05:59.339864,2019-02-19 17:05:59.598440
2019-02-19 17:05:59.829537,2019-02-19 17:06:00.086515
2019-02-19 17:06:00.084805,2019-02-19 17:06:00.359201
2019-02-19 17:06:00.581515,2019-02-19 17:06:00.847874
2019-02-19 17:06:00.846176,2019-02-19 17:06:01.113475
2019-02-19 17:06:01.352082,2019-02-19 17:06:01.606457
2019-02-19 17:06:01.599035,2019-02-19 17:06:01.861460
2019-02-19 17:06:02.096492,2019-02-19 17:06:02.356409
2019-02-19 17:06:02.349361,2019-02-19 17:06:02.616501
2019-02-19 17:06:02.847199,2019-02-19 17:06:03.106959
2019-02-19 17:06:03.099658,2019-02-19 17:06:03.355320
2019-02-19 17:06:03.597412,2019-02-19 17:06:03.853645
2019-02-19 17:06:03.838354,2019-02-19 17:06:04.095307
2019-02-19 17:06:04.343740,2019-02-19 17:06:04.596620
2019-02-19 17:06:04.581645,2019-02-19 17:06:04.828574
2019-02-19 17:06:05.078512,2019-02-19 17:06:05.334507
2019-02-19 17:06:05.319283,2019-02-19 17:06:05.567266
2019-02-19 17:06:05.822508,2019-02-19 17:06:06.075733
2019-02-19 17:06:06.063298,2019-02-19 17:06:06.322754
2019-02-19 17:06:06.564267,2019-02-19 17:06:06.813189
2019-02-19 17:06:06.803932,2019-02-19 17:06:07.056489
2019-02-19 17:06:07.293480,2019-02-19 17:06:07.545577
2019-02-19 17:06:07.536357,2019-02-19 17:06:07.795356
2019-02-19 17:06:08.032680,2019-02-19 17:06:08.293518
2019-02-19 17:06:08.279221,2019-02-19 17:06:08.542951
2019-02-19 17:06:08.778819,2019-02-19 17:06:09.031416
2019-02-19 17:06:09.024689,2019-02-19 17:06:09.284170
2019-02-19 17:06:09.515009,2019-02-19 17:06:09.778381
2019-02-19 17:06:09.772623,2019-02-19 17:06:10.035093
2019-02-19 17:06:10.262229,2019-02-19 17:06:10.526158
2019-02-19 17:06:10.522525,2019-02-19 17:06:10.783130
2019-02-19 17:06:11.004864,2019-02-19 17:06:11.262040
2019-02-19 17:06:11.260296,2019-02-19 17:06:11.522519
2019-02-19 17:06:12.010312,2019-02-19 17:06:12.268156
2019-02-19 17:06:12.755945,2019-02-19 17:06:13.014692
2019-02-19 17:06:13.499468,2019-02-19 17:06:13.767489
2019-02-19 17:06:14.251312,2019-02-19 17:06:14.512087
2019-02-19 17:06:15.002302,2019-02-19 17:06:15.263640
2019-02-19 17:06:15.763005,2019-02-19 17:06:16.024154
2019-02-19 17:06:16.512095,2019-02-19 17:06:16.771503
2019-02-19 17:06:17.261338,2019-02-19 17:06:17.515988
2019-02-19 17:06:18.002744,2019-02-19 17:06:18.274539
2019-02-19 17:06:18.758641,2019-02-19 17:06:19.024804
2019-02-19 17:06:19.511843,2019-02-19 17:06:19.768842
2019-02-19 17:06:20.254379,2019-02-19 17:06:20.508030
2019-02-19 17:06:20.994182,2019-02-19 17:06:21.244151
2019-02-19 17:06:21.731112,2019-02-19 17:06:21.997868
2019-02-19 17:06:22.485250,2019-02-19 17:06:22.742459
2019-02-19 17:06:23.234318,2019-02-19 17:06:23.503993
2019-02-19 17:06:23.991207,2019-02-19 17:06:24.252656
2019-02-19 17:06:24.737244,2019-02-19 17:06:24.993845
2019-02-19 17:06:25.487751,2019-02-19 17:06:25.751688
2019-02-19 17:06:26.239502,2019-02-19 17:06:26.509798
2019-02-19 17:06:26.997005,2019-02-19 17:06:27.249298
2019-02-19 17:06:27.739596,2019-02-19 17:06:28.010916
2019-02-19 17:06:28.493760,2019-02-19 17:06:28.765363
2019-02-19 17:06:29.256349,2019-02-19 17:06:29.518210
2019-02-19 17:06:30.012247,2019-02-19 17:06:30.272100
2019-02-19 17:06:30.765848,2019-02-19 17:06:31.018344
2019-02-19 17:06:31.512307,2019-02-19 17:06:31.774654
2019-02-19 17:06:32.259404,2019-02-19 17:06:32.526380
2019-02-19 17:06:33.012431,2019-02-19 17:06:33.264900
2019-02-19 17:06:33.764253,2019-02-19 17:06:34.023307
2019-02-19 17:06:34.514008,2019-02-19 17:06:34.767886
2019-02-19 17:06:35.253479,2019-02-19 17:06:35.516368
2019-02-19 17:06:36.005922,2019-02-19 17:06:36.264790
2019-02-19 17:06:36.754270,2019-02-19 17:06:37.026606
2019-02-19 17:06:37.519401,2019-02-19 17:06:37.775596
2019-02-19 17:06:38.260523,2019-02-19 17:06:38.527005
2019-02-19 17:06:39.018130,2019-02-19 17:06:39.287396
2019-02-19 17:06:39.779104,2019-02-19 17:06:40.038578
2019-02-19 17:06:40.524764,2019-02-19 17:06:40.795515
2019-02-19 17:06:41.277742,2019-02-19 17:06:41.547555
2019-02-19 17:06:42.035337,2019-02-19 17:06:42.293126
2019-02-19 17:06:42.310550,2019-02-19 17:06:42.579151
2019-02-19 17:06:42.776103,2019-02-19 17:06:43.037701
2019-02-19 17:06:43.060909,2019-02-19 17:06:43.308649
2019-02-19 17:06:43.532399,2019-02-19 17:06:43.792885
2019-02-19 17:06:43.789566,2019-02-19 17:06:44.050858
2019-02-19 17:06:44.277769,2019-02-19 17:06:44.536228
2019-02-19 17:06:44.531028,2019-02-19 17:06:44.794370
2019-02-19 17:06:45.023234,2019-02-19 17:06:45.283531
2019-02-19 17:06:45.279588,2019-02-19 17:06:45.534325
2019-02-19 17:06:45.772363,2019-02-19 17:06:46.032446
2019-02-19 17:06:46.020014,2019-02-19 17:06:46.275584
2019-02-19 17:06:46.515684,2019-02-19 17:06:46.767582
2019-02-19 17:06:46.756590,2019-02-19 17:06:47.022236
2019-02-19 17:06:47.250617,2019-02-19 17:06:47.510250
2019-02-19 17:06:47.506412,2019-02-19 17:06:47.758245
2019-02-19 17:06:47.986281,2019-02-19 17:06:48.251218
2019-02-19 17:06:48.249576,2019-02-19 17:06:48.507797
2019-02-19 17:06:48.734292,2019-02-19 17:06:48.995033
2019-02-19 17:06:48.993325,2019-02-19 17:06:49.261332
2019-02-19 17:06:49.479866,2019-02-19 17:06:49.736267
2019-02-19 17:06:49.744317,2019-02-19 17:06:50.010919
2019-02-19 17:06:50.227399,2019-02-19 17:06:50.495302
2019-02-19 17:06:50.493619,2019-02-19 17:06:50.750409
2019-02-19 17:06:50.979775,2019-02-19 17:06:51.238611
2019-02-19 17:06:51.228811,2019-02-19 17:06:51.491603
2019-02-19 17:06:51.720240,2019-02-19 17:06:51.979566
2019-02-19 17:06:51.971683,2019-02-19 17:06:52.231219
2019-02-19 17:06:52.475096,2019-02-19 17:06:52.735920
2019-02-19 17:06:52.726487,2019-02-19 17:06:52.986512
2019-02-19 17:06:53.227611,2019-02-19 17:06:53.489694
2019-02-19 17:06:53.477717,2019-02-19 17:06:53.737059
2019-02-19 17:06:53.987594,2019-02-19 17:06:54.240862
2019-02-19 17:06:54.223870,2019-02-19 17:06:54.483653
2019-02-19 17:06:54.722663,2019-02-19 17:06:54.983037
2019-02-19 17:06:54.965458,2019-02-19 17:06:55.215393
2019-02-19 17:06:55.474200,2019-02-19 17:06:55.732177
2019-02-19 17:06:55.702131,2019-02-19 17:06:55.964587
2019-02-19 17:06:56.221577,2019-02-19 17:06:56.477127
2019-02-19 17:06:56.460412,2019-02-19 17:06:56.722766
2019-02-19 17:06:56.962270,2019-02-19 17:06:57.216139
2019-02-19 17:06:57.204041,2019-02-19 17:06:57.476235
2019-02-19 17:06:57.705687,2019-02-19 17:06:57.976606
2019-02-19 17:06:57.967914,2019-02-19 17:06:58.221202
2019-02-19 17:06:58.459620,2019-02-19 17:06:58.719232
2019-02-19 17:06:58.711491,2019-02-19 17:06:58.973810
2019-02-19 17:06:59.211026,2019-02-19 17:06:59.472258
2019-02-19 17:06:59.458705,2019-02-19 17:06:59.714925
2019-02-19 17:06:59.956260,2019-02-19 17:07:00.213995
2019-02-19 17:07:00.200076,2019-02-19 17:07:00.457088
2019-02-19 17:07:00.710502,2019-02-19 17:07:00.970400
2019-02-19 17:07:00.948540,2019-02-19 17:07:01.216330
2019-02-19 17:07:01.464254,2019-02-19 17:07:01.723498
2019-02-19 17:07:01.705638,2019-02-19 17:07:01.971478
2019-02-19 17:07:02.215391,2019-02-19 17:07:02.470145
2019-02-19 17:07:02.452901,2019-02-19 17:07:02.715167
2019-02-19 17:07:02.954631,2019-02-19 17:07:03.210095
2019-02-19 17:07:03.192994,2019-02-19 17:07:03.453565
2019-02-19 17:07:03.694814,2019-02-19 17:07:03.949091
2019-02-19 17:07:03.937045,2019-02-19 17:07:04.203162
2019-02-19 17:07:04.443023,2019-02-19 17:07:04.701169
2019-02-19 17:07:04.685622,2019-02-19 17:07:04.950490
2019-02-19 17:07:05.196383,2019-02-19 17:07:05.461625
2019-02-19 17:07:05.449082,2019-02-19 17:07:05.713343
2019-02-19 17:07:05.959919,2019-02-19 17:07:06.217170
2019-02-19 17:07:06.207533,2019-02-19 17:07:06.474175
2019-02-19 17:07:06.709150,2019-02-19 17:07:06.968057
2019-02-19 17:07:06.962285,2019-02-19 17:07:07.223926
2019-02-19 17:07:07.459000,2019-02-19 17:07:07.720500
2019-02-19 17:07:07.713379,2019-02-19 17:07:07.977743
2019-02-19 17:07:08.203015,2019-02-19 17:07:08.463224
2019-02-19 17:07:08.461588,2019-02-19 17:07:08.722856
2019-02-19 17:07:08.954001,2019-02-19 17:07:09.214370
