Vic_date,dateStore
2019-02-19 15:53:34.220912,2019-02-19 15:53:34.472998
2019-02-19 15:53:34.953674,2019-02-19 15:53:35.206298
2019-02-19 15:53:35.692813,2019-02-19 15:53:35.948779
2019-02-19 15:53:36.431869,2019-02-19 15:53:36.689084
2019-02-19 15:53:37.171467,2019-02-19 15:53:37.427669
2019-02-19 15:53:37.908157,2019-02-19 15:53:38.168894
2019-02-19 15:53:38.651662,2019-02-19 15:53:38.905908
2019-02-19 15:53:39.391852,2019-02-19 15:53:39.635843
2019-02-19 15:53:40.117719,2019-02-19 15:53:40.370575
2019-02-19 15:53:40.855790,2019-02-19 15:53:41.107867
2019-02-19 15:53:41.599425,2019-02-19 15:53:41.848332
2019-02-19 15:53:42.328056,2019-02-19 15:53:42.590629
2019-02-19 15:53:43.081942,2019-02-19 15:53:43.333235
2019-02-19 15:53:43.814127,2019-02-19 15:53:44.063249
2019-02-19 15:53:44.540269,2019-02-19 15:53:44.783618
2019-02-19 15:53:45.260400,2019-02-19 15:53:45.509497
2019-02-19 15:53:45.987835,2019-02-19 15:53:46.241369
2019-02-19 15:53:46.723756,2019-02-19 15:53:46.992915
2019-02-19 15:53:47.474246,2019-02-19 15:53:47.725903
2019-02-19 15:53:48.206209,2019-02-19 15:53:48.462122
2019-02-19 15:53:48.951105,2019-02-19 15:53:49.200299
2019-02-19 15:53:49.686344,2019-02-19 15:53:49.952386
2019-02-19 15:53:50.435606,2019-02-19 15:53:50.692686
2019-02-19 15:53:51.175833,2019-02-19 15:53:51.437206
2019-02-19 15:53:51.918259,2019-02-19 15:53:52.171584
2019-02-19 15:53:52.659252,2019-02-19 15:53:52.910695
2019-02-19 15:53:53.386693,2019-02-19 15:53:53.637601
2019-02-19 15:53:54.117630,2019-02-19 15:53:54.369180
2019-02-19 15:53:54.847744,2019-02-19 15:53:55.100189
2019-02-19 15:53:55.580117,2019-02-19 15:53:55.837800
2019-02-19 15:53:56.319949,2019-02-19 15:53:56.576049
2019-02-19 15:53:57.060874,2019-02-19 15:53:57.313231
2019-02-19 15:53:57.793055,2019-02-19 15:53:58.047473
2019-02-19 15:53:58.525927,2019-02-19 15:53:58.783801
2019-02-19 15:53:59.263177,2019-02-19 15:53:59.515891
2019-02-19 15:53:59.996365,2019-02-19 15:54:00.256047
2019-02-19 15:54:00.733799,2019-02-19 15:54:00.988939
2019-02-19 15:54:01.473625,2019-02-19 15:54:01.724762
2019-02-19 15:54:02.205827,2019-02-19 15:54:02.466242
2019-02-19 15:54:02.947987,2019-02-19 15:54:03.205400
2019-02-19 15:54:03.691532,2019-02-19 15:54:03.945322
2019-02-19 15:54:04.435173,2019-02-19 15:54:04.687741
2019-02-19 15:54:05.172098,2019-02-19 15:54:05.425869
2019-02-19 15:54:05.914414,2019-02-19 15:54:06.162843
2019-02-19 15:54:22.504996,2019-02-19 15:54:22.759049
2019-02-19 15:54:23.241085,2019-02-19 15:54:23.493508
2019-02-19 15:54:23.980549,2019-02-19 15:54:24.233349
2019-02-19 15:54:24.707049,2019-02-19 15:54:24.960691
2019-02-19 15:54:25.445283,2019-02-19 15:54:25.695948
2019-02-19 15:54:26.172957,2019-02-19 15:54:26.428608
2019-02-19 15:54:26.912425,2019-02-19 15:54:27.172973
2019-02-19 15:54:27.663524,2019-02-19 15:54:27.919844
2019-02-19 15:54:28.407076,2019-02-19 15:54:28.666114
2019-02-19 15:54:29.152191,2019-02-19 15:54:29.403593
2019-02-19 15:54:29.897207,2019-02-19 15:54:30.156329
2019-02-19 15:54:30.635927,2019-02-19 15:54:30.891563
2019-02-19 15:54:31.370365,2019-02-19 15:54:31.629291
2019-02-19 15:54:32.108901,2019-02-19 15:54:32.363058
2019-02-19 15:54:32.840475,2019-02-19 15:54:33.096472
2019-02-19 15:54:33.576174,2019-02-19 15:54:33.833378
2019-02-19 15:54:34.308691,2019-02-19 15:54:34.565238
2019-02-19 15:54:35.045593,2019-02-19 15:54:35.304251
2019-02-19 15:54:35.786220,2019-02-19 15:54:36.049469
2019-02-19 15:54:36.529281,2019-02-19 15:54:36.775726
2019-02-19 15:54:37.257541,2019-02-19 15:54:37.514581
2019-02-19 15:54:37.998664,2019-02-19 15:54:38.245513
2019-02-19 15:54:38.724823,2019-02-19 15:54:38.982439
2019-02-19 15:54:39.467218,2019-02-19 15:54:39.731510
2019-02-19 15:54:40.210138,2019-02-19 15:54:40.470239
2019-02-19 15:54:40.946992,2019-02-19 15:54:41.199746
2019-02-19 15:54:41.682368,2019-02-19 15:54:41.939266
2019-02-19 15:54:42.418631,2019-02-19 15:54:42.668472
2019-02-19 15:54:43.142292,2019-02-19 15:54:43.396466
2019-02-19 15:54:43.879171,2019-02-19 15:54:44.134445
2019-02-19 15:54:44.622341,2019-02-19 15:54:44.882755
2019-02-19 15:54:45.364304,2019-02-19 15:54:45.622003
2019-02-19 15:54:46.120546,2019-02-19 15:54:46.371403
2019-02-19 15:54:46.846066,2019-02-19 15:54:47.098243
2019-02-19 15:54:47.574482,2019-02-19 15:54:47.823898
2019-02-19 15:54:48.307229,2019-02-19 15:54:48.560888
2019-02-19 15:54:49.038557,2019-02-19 15:54:49.289072
2019-02-19 15:54:49.767120,2019-02-19 15:54:50.028531
2019-02-19 15:54:50.510152,2019-02-19 15:54:50.758000
2019-02-19 15:54:51.238188,2019-02-19 15:54:51.500869
2019-02-19 15:54:51.989605,2019-02-19 15:54:52.240846
2019-02-19 15:54:52.721914,2019-02-19 15:54:52.973958
2019-02-19 15:54:53.468556,2019-02-19 15:54:53.732758
2019-02-19 15:54:54.218284,2019-02-19 15:54:54.479062
2019-02-19 15:54:54.957827,2019-02-19 15:54:55.207992
2019-02-19 15:54:55.685707,2019-02-19 15:54:55.945325
2019-02-19 15:54:56.431306,2019-02-19 15:54:56.683636
2019-02-19 15:54:57.162918,2019-02-19 15:54:57.422850
2019-02-19 15:54:57.904976,2019-02-19 15:54:58.159684
2019-02-19 15:54:58.648450,2019-02-19 15:54:58.905517
2019-02-19 15:54:59.392918,2019-02-19 15:54:59.648897
2019-02-19 15:55:00.134478,2019-02-19 15:55:00.390953
2019-02-19 15:55:00.879819,2019-02-19 15:55:01.143682
2019-02-19 15:55:01.625643,2019-02-19 15:55:01.900611
2019-02-19 15:55:02.392275,2019-02-19 15:55:02.658748
2019-02-19 15:55:03.142027,2019-02-19 15:55:03.392894
2019-02-19 15:55:03.878729,2019-02-19 15:55:04.133710
2019-02-19 15:55:04.617854,2019-02-19 15:55:04.873512
2019-02-19 15:55:05.354916,2019-02-19 15:55:05.604065
2019-02-19 15:55:06.085244,2019-02-19 15:55:06.331898
2019-02-19 15:55:22.554089,2019-02-19 15:55:22.803962
2019-02-19 15:55:23.285656,2019-02-19 15:55:23.543949
2019-02-19 15:55:24.037962,2019-02-19 15:55:24.292392
2019-02-19 15:55:24.779087,2019-02-19 15:55:25.026550
2019-02-19 15:55:25.509439,2019-02-19 15:55:25.766353
2019-02-19 15:55:26.248835,2019-02-19 15:55:26.503275
2019-02-19 15:55:26.980139,2019-02-19 15:55:27.228026
2019-02-19 15:55:27.704188,2019-02-19 15:55:27.954179
2019-02-19 15:55:28.433965,2019-02-19 15:55:28.688529
2019-02-19 15:55:29.166799,2019-02-19 15:55:29.420228
2019-02-19 15:55:29.906583,2019-02-19 15:55:30.166955
2019-02-19 15:55:30.651573,2019-02-19 15:55:30.908380
2019-02-19 15:55:31.391662,2019-02-19 15:55:31.656838
2019-02-19 15:55:32.146655,2019-02-19 15:55:32.399763
2019-02-19 15:55:32.904031,2019-02-19 15:55:33.159912
2019-02-19 15:55:33.646221,2019-02-19 15:55:33.897949
2019-02-19 15:55:34.380545,2019-02-19 15:55:34.638189
2019-02-19 15:55:35.120779,2019-02-19 15:55:35.375211
2019-02-19 15:55:35.855760,2019-02-19 15:55:36.107120
2019-02-19 15:55:36.586119,2019-02-19 15:55:36.839041
2019-02-19 15:55:37.314917,2019-02-19 15:55:37.568482
2019-02-19 15:55:38.046204,2019-02-19 15:55:38.297485
2019-02-19 15:55:38.781876,2019-02-19 15:55:39.036217
2019-02-19 15:55:39.512708,2019-02-19 15:55:39.768985
2019-02-19 15:55:40.259492,2019-02-19 15:55:40.512212
2019-02-19 15:55:40.997737,2019-02-19 15:55:41.248969
2019-02-19 15:55:41.735394,2019-02-19 15:55:41.994034
2019-02-19 15:55:42.481895,2019-02-19 15:55:42.741817
2019-02-19 15:55:43.222699,2019-02-19 15:55:43.482045
2019-02-19 15:55:43.967213,2019-02-19 15:55:44.230982
2019-02-19 15:55:44.713875,2019-02-19 15:55:44.966520
2019-02-19 15:55:45.450519,2019-02-19 15:55:45.709641
2019-02-19 15:55:46.200514,2019-02-19 15:55:46.454153
2019-02-19 15:55:46.942083,2019-02-19 15:55:47.211807
2019-02-19 15:55:47.694624,2019-02-19 15:55:47.948130
2019-02-19 15:55:48.434596,2019-02-19 15:55:48.693715
2019-02-19 15:55:49.175367,2019-02-19 15:55:49.428267
2019-02-19 15:55:49.915118,2019-02-19 15:55:50.171688
2019-02-19 15:55:50.652370,2019-02-19 15:55:50.900036
2019-02-19 15:55:51.376959,2019-02-19 15:55:51.628110
2019-02-19 15:55:52.106015,2019-02-19 15:55:52.359499
2019-02-19 15:55:52.846335,2019-02-19 15:55:53.098298
2019-02-19 15:55:53.579611,2019-02-19 15:55:53.837400
2019-02-19 15:55:54.321774,2019-02-19 15:55:54.587992
2019-02-19 15:55:55.071983,2019-02-19 15:55:55.329356
2019-02-19 15:55:55.821620,2019-02-19 15:55:56.081695
2019-02-19 15:55:56.567409,2019-02-19 15:55:56.825158
2019-02-19 15:55:57.306872,2019-02-19 15:55:57.565739
2019-02-19 15:55:58.048825,2019-02-19 15:55:58.299514
2019-02-19 15:55:58.781847,2019-02-19 15:55:59.038392
2019-02-19 15:55:59.521205,2019-02-19 15:55:59.775794
2019-02-19 15:56:00.255371,2019-02-19 15:56:00.511052
2019-02-19 15:56:00.993503,2019-02-19 15:56:01.244420
2019-02-19 15:56:01.727595,2019-02-19 15:56:01.976065
2019-02-19 15:56:02.458865,2019-02-19 15:56:02.715885
2019-02-19 15:56:03.202503,2019-02-19 15:56:03.450220
2019-02-19 15:56:03.936079,2019-02-19 15:56:04.192169
2019-02-19 15:56:04.679164,2019-02-19 15:56:04.940266
2019-02-19 15:56:05.425904,2019-02-19 15:56:05.676081
2019-02-19 15:56:06.162694,2019-02-19 15:56:06.413181
